ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20140012970,2014-06-24,08:00:00,4,Collision with a fixed object,2,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,278727,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20140013162,2014-06-24,18:15:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,796503,2,0,0,1,1,2,2,5,Not at intersection,3,050,Freeway
T20140013911,2014-06-24,08:49:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,9,274078,2,0,0,1,1,2,2,5,Not at intersection,3,999,Local Road
T20140013031,2014-06-24,21:33:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,3,53961,2,0,1,2,1,4,1,4,Multiple intersection,2,060,Arterial Highway
T20140012989,2014-06-24,14:10:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,35618,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20140013282,2014-06-24,13:15:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,272690,2,0,1,1,1,3,2,5,Not at intersection,2,080,Arterial Other
T20140013009,2014-06-24,16:08:00,8,No collision and no object struck,2,Tuesday,194,PARKED CAR RUN AWAY,2,272172,1,0,1,0,1,2,1,5,Not at intersection,2,040,Arterial Other
T20140013080,2014-06-24,15:05:00,1,Collision with vehicle,3,Tuesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,272444,2,0,0,1,4,5,1,5,Not at intersection,3,040,Local Road
T20140013170,2014-06-24,18:00:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),2,48173,2,0,0,1,1,2,2,2,T intersection,3,080,Arterial Other
T20140014548,2014-06-24,13:55:00,5,collision with some other object,3,Tuesday,166,STRUCK OBJECT ON CARRIAGEWAY,1,273143,1,0,0,1,0,1,1,4,Multiple intersection,3,080,Arterial Highway
T20140013012,2014-06-24,16:01:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,2,46011,2,0,0,2,1,3,1,1,Cross intersection,3,060,Freeway
T20140012984,2014-06-24,09:30:00,4,Collision with a fixed object,3,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,272686,1,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20140012982,2014-06-24,12:45:00,1,Collision with vehicle,3,Tuesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,251575,2,0,0,1,2,3,1,2,T intersection,3,080,Arterial Highway
T20140013052,2014-06-24,08:50:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),2,272688,3,0,0,1,3,4,1,5,Not at intersection,3,100,
T20140012980,2014-06-24,12:45:00,1,Collision with vehicle,3,Tuesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,272685,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20140012978,2014-06-24,11:15:00,5,collision with some other object,3,Tuesday,166,STRUCK OBJECT ON CARRIAGEWAY,1,36255,1,0,0,1,0,1,1,2,T intersection,3,060,Arterial Other
T20140012999,2014-06-24,14:20:00,4,Collision with a fixed object,3,Tuesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,272687,1,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20140018769,2014-06-24,09:35:00,6,Vehicle overturned (no collision),3,Tuesday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,291120,2,0,1,0,0,1,2,5,Not at intersection,2,050,Local Road
T20140012972,2014-06-24,09:45:00,1,Collision with vehicle,3,Tuesday,120,HEAD ON (NOT OVERTAKING),1,272138,2,0,2,0,0,2,1,5,Not at intersection,2,060,Arterial Other
T20140013734,2014-06-24,08:30:00,1,Collision with vehicle,3,Tuesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),2,278707,2,0,0,1,1,2,2,2,T intersection,3,060,
T20140012979,2014-06-24,11:45:00,4,Collision with a fixed object,3,Tuesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,272684,1,0,1,1,0,2,1,5,Not at intersection,2,100,Arterial Highway
T20140013114,2014-06-24,05:00:00,4,Collision with a fixed object,3,Tuesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,274997,1,0,0,2,1,3,1,5,Not at intersection,3,060,
T20140012993,2014-06-24,14:35:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,274280,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20140013024,2014-06-24,19:10:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),3,134,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20140013552,2014-06-24,14:30:00,1,Collision with vehicle,3,Tuesday,111,RIGHT FAR (INTERSECTIONS ONLY),1,56722,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20140013831,2014-06-25,17:30:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,2,40607,1,0,0,2,0,2,2,2,T intersection,3,050,Arterial Other
T20140013100,2014-06-25,18:30:00,1,Collision with vehicle,4,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),3,272528,2,0,0,1,2,3,1,2,T intersection,3,060,Local Road
T20140013101,2014-06-25,17:38:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,272713,2,0,1,0,1,2,1,5,Not at intersection,2,070,Arterial Other
T20140013151,2014-06-25,21:30:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,272219,1,1,0,0,0,1,1,2,T intersection,1,100,Arterial Highway
T20140013154,2014-06-25,15:20:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,43736,2,0,0,1,2,3,2,1,Cross intersection,3,999,Local Road
T20140013102,2014-06-25,18:35:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),5,35912,2,0,0,1,1,2,1,1,Cross intersection,3,100,Arterial Other
T20140013105,2014-06-25,19:30:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,3,53208,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20140013604,2014-06-25,16:10:00,8,No collision and no object struck,4,Wednesday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),2,272791,1,0,0,1,0,1,2,5,Not at intersection,3,060,Local Road
T20140013107,2014-06-25,19:00:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,29373,1,0,1,0,1,2,1,1,Cross intersection,2,060,
T20140013204,2014-06-25,18:20:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,2,65916,1,0,0,1,1,2,2,2,T intersection,3,050,Arterial Other
T20140013108,2014-06-25,20:00:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,3,35644,2,0,0,1,4,5,1,2,T intersection,3,080,Arterial Other
T20140013077,2014-06-25,13:16:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,49346,2,0,0,2,0,2,1,1,Cross intersection,3,050,Local Road
T20140017507,2014-06-25,16:30:00,1,Collision with vehicle,3,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,2,279574,2,0,0,2,1,3,2,5,Not at intersection,3,999,Local Road
T20140013079,2014-06-25,14:18:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,38692,2,0,0,1,2,3,1,2,T intersection,3,050,Arterial Other
T20140014711,2014-06-25,07:20:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,273215,4,0,0,1,3,4,1,5,Not at intersection,3,080,Arterial Highway
T20140014585,2014-06-25,06:35:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,782,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Highway
T20140013115,2014-06-25,20:30:00,4,Collision with a fixed object,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,5,272175,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20140013291,2014-06-25,18:25:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,42287,2,0,0,2,2,4,1,2,T intersection,3,060,Arterial Other
T20140013083,2014-06-25,08:35:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,2,272711,1,0,0,1,0,1,1,5,Not at intersection,3,080,Freeway
T20140013084,2014-06-25,16:00:00,2,Struck Pedestrian,4,Wednesday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,2,274657,1,0,0,1,1,2,2,5,Not at intersection,3,999,Arterial Other
T20140013086,2014-06-25,13:20:00,2,Struck Pedestrian,4,Wednesday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,272520,1,0,0,1,1,2,1,5,Not at intersection,3,040,Local Road
T20140013069,2014-06-25,12:00:00,1,Collision with vehicle,4,Wednesday,142,LEAVING PARKING,1,275170,4,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20140013073,2014-06-25,12:18:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,10752,5,0,0,1,6,7,1,4,Multiple intersection,3,060,Freeway
T20140013089,2014-06-25,03:30:00,4,Collision with a fixed object,4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,275975,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20140013116,2014-06-25,18:00:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,2,50028,2,0,0,2,0,2,1,1,Cross intersection,3,060,Arterial Other
T20140013065,2014-06-25,08:30:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,2,44349,2,0,0,1,1,2,1,1,Cross intersection,3,060,
T20140013064,2014-06-25,11:55:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,48454,2,0,0,1,2,3,1,2,T intersection,3,050,Local Road
T20140013063,2014-06-25,06:30:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),3,274730,2,0,1,0,1,2,1,5,Not at intersection,2,040,Local Road
T20140013062,2014-06-25,11:05:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,270567,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20140013060,2014-06-25,11:20:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,19695,2,0,1,0,1,2,1,2,T intersection,2,080,Arterial Highway
T20140013090,2014-06-25,14:45:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,272524,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20140013058,2014-06-25,09:30:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,37037,2,0,0,1,1,2,2,1,Cross intersection,3,060,Local Road
T20140013057,2014-06-25,10:20:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,278923,2,0,0,3,0,3,1,1,Cross intersection,3,070,Freeway
T20140013055,2014-06-25,08:35:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,277520,2,0,0,2,0,2,1,3,Y intersection,3,050,Local Road
T20140013113,2014-06-25,10:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,37359,2,0,0,1,1,2,2,2,T intersection,3,080,Arterial Other
T20140013040,2014-06-25,08:00:00,8,No collision and no object struck,4,Wednesday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),2,272173,1,0,0,1,0,1,1,3,Y intersection,3,050,Local Road
T20140013036,2014-06-25,04:15:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,272698,1,0,0,1,0,1,1,5,Not at intersection,3,110,Arterial Highway
T20140013051,2014-06-25,09:15:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,273652,3,0,2,0,2,4,1,5,Not at intersection,2,060,
T20140013034,2014-06-25,03:55:00,4,Collision with a fixed object,4,Wednesday,164,PERMANENT OBSTRUCTION ON CARRIAGEWAY,3,272696,1,0,0,1,0,1,1,5,Not at intersection,3,040,Local Road
T20140017238,2014-06-25,06:00:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),2,35947,1,0,0,1,0,1,2,2,T intersection,3,060,Arterial Other
T20140013050,2014-06-25,07:07:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,272653,1,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20140013134,2014-06-25,18:25:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,3,29621,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20140013045,2014-06-25,08:55:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,2,273305,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Highway
T20140013433,2014-06-25,06:45:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,538,1,0,0,1,0,1,2,2,T intersection,3,070,Arterial Other
T20140013137,2014-06-25,13:35:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,41033,4,0,0,1,3,4,1,2,T intersection,3,060,Arterial Other
T20140013093,2014-06-25,07:10:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,2,30031,2,0,0,2,0,2,2,1,Cross intersection,3,060,Arterial Highway
T20140014737,2014-06-25,16:28:00,1,Collision with vehicle,4,Wednesday,132,RIGHT REAR.,2,274079,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20140013372,2014-06-25,16:50:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,673,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Highway
T20140013099,2014-06-25,16:00:00,8,No collision and no object struck,4,Wednesday,170,OFF CARRIAGEWAY TO LEFT,2,272369,1,0,0,2,0,2,1,5,Not at intersection,3,100,Arterial Other
T20140013098,2014-06-25,18:00:00,1,Collision with vehicle,4,Wednesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),3,272174,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Highway
T20140021797,2014-06-25,13:00:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,276107,2,0,0,2,0,2,1,5,Not at intersection,3,070,Arterial Other
T20140013141,2014-06-25,08:50:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,35612,2,0,2,0,1,3,1,1,Cross intersection,2,060,Arterial Other
T20140013142,2014-06-26,11:31:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,275736,4,0,1,0,3,4,1,5,Not at intersection,2,100,Freeway
T20140013147,2014-06-26,10:50:00,2,Struck Pedestrian,5,Thursday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,272722,1,0,1,0,1,2,1,5,Not at intersection,2,060,Local Road
T20140013168,2014-06-26,15:49:00,1,Collision with vehicle,5,Thursday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,272725,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20140013164,2014-06-26,14:15:00,1,Collision with vehicle,5,Thursday,149,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,1,272723,2,0,0,1,1,2,1,2,T intersection,3,070,Arterial Other
T20140013148,2014-06-26,10:20:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),1,277037,2,0,1,1,0,2,1,2,T intersection,2,100,Local Road
T20140013361,2014-06-26,09:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,277861,2,0,0,1,1,2,2,5,Not at intersection,3,100,Freeway
T20140013167,2014-06-26,15:50:00,8,No collision and no object struck,5,Thursday,198,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,1,272724,1,0,1,0,0,1,1,5,Not at intersection,2,040,Local Road
T20140014322,2014-06-26,08:30:00,1,Collision with vehicle,5,Thursday,116,LEFT NEAR (INTERSECTIONS ONLY),9,41847,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Other
T20140013126,2014-06-26,06:45:00,1,Collision with vehicle,5,Thursday,116,LEFT NEAR (INTERSECTIONS ONLY),3,59008,2,0,1,0,1,2,1,2,T intersection,2,060,Local Road
T20140013156,2014-06-26,05:06:00,2,Struck Pedestrian,5,Thursday,104,PED WALKING WITH TRAFFIC,5,278008,1,1,0,0,1,2,1,5,Not at intersection,1,100,Freeway
T20140013651,2014-06-26,14:00:00,2,Struck Pedestrian,5,Thursday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,272850,1,0,1,0,2,3,2,5,Not at intersection,2,050,Local Road
T20140014079,2014-06-26,12:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,55410,2,0,0,2,1,3,2,1,Cross intersection,3,050,Arterial Other
T20140013188,2014-06-26,13:55:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,273789,4,2,2,1,2,7,1,5,Not at intersection,1,100,Arterial Other
T20140013908,2014-06-26,10:00:00,2,Struck Pedestrian,5,Thursday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,42562,1,0,1,0,1,2,2,1,Cross intersection,2,060,Arterial Highway
T20140013227,2014-06-26,18:00:00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL,2,273649,2,0,0,2,0,2,1,5,Not at intersection,3,080,Arterial Other
T20140013128,2014-06-26,06:40:00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL,5,272655,1,0,2,0,0,2,1,5,Not at intersection,2,080,Local Road
T20140016968,2014-06-26,03:00:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,274548,1,0,0,1,0,1,1,5,Not at intersection,3,080,Local Road
T20140013225,2014-06-26,11:45:00,1,Collision with vehicle,4,Thursday,121,RIGHT THROUGH,1,29861,2,0,0,1,1,2,2,5,Not at intersection,3,070,Arterial Other
T20140013548,2014-06-26,08:50:00,1,Collision with vehicle,5,Thursday,119,OTHER ADJACENT (INTERSECTIONS ONLY),2,70616,2,0,0,1,1,2,2,2,T intersection,3,050,Local Road
T20140013221,2014-06-26,16:15:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,272816,3,0,1,0,3,4,1,5,Not at intersection,2,100,Freeway
T20140013218,2014-06-26,18:30:00,6,Vehicle overturned (no collision),5,Thursday,170,OFF CARRIAGEWAY TO LEFT,9,275661,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20140013205,2014-06-26,10:30:00,1,Collision with vehicle,5,Thursday,111,RIGHT FAR (INTERSECTIONS ONLY),1,44979,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20140013133,2014-06-26,07:13:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,37206,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20140014205,2014-06-26,18:55:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,2,41437,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20140013138,2014-06-26,08:45:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,272721,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20140013182,2014-06-26,19:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),5,272726,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20140013420,2014-06-26,14:50:00,1,Collision with vehicle,5,Thursday,132,RIGHT REAR.,1,236256,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20140013139,2014-06-26,11:32:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,587,2,0,1,0,2,3,1,2,T intersection,2,070,Arterial Highway
T20140020991,2014-06-26,09:50:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,46084,2,0,0,1,1,2,1,2,T intersection,3,060,Freeway
T20140013284,2014-06-26,19:15:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),3,29567,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Highway
T20140013477,2014-06-26,13:00:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,29766,2,0,1,0,1,2,2,1,Cross intersection,2,060,Arterial Highway
T20140013140,2014-06-26,12:30:00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,273800,1,0,1,0,0,1,2,5,Not at intersection,2,110,Freeway
T20140015219,2014-06-26,23:20:00,4,Collision with a fixed object,5,Thursday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,5,274313,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20140013178,2014-06-26,18:50:00,4,Collision with a fixed object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,275950,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Highway
T20140013173,2014-06-26,17:15:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,2,40224,2,0,2,0,1,3,1,1,Cross intersection,2,060,Arterial Other
T20140014035,2014-06-26,18:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,272902,3,0,0,2,1,3,1,5,Not at intersection,3,100,
T20140013169,2014-06-26,14:45:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,50237,2,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20140013136,2014-06-26,08:25:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,275743,3,0,2,0,1,3,1,5,Not at intersection,2,060,
T20140017372,2014-06-26,18:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),3,277458,2,0,1,0,1,2,2,5,Not at intersection,2,100,
T20140013302,2014-06-27,16:35:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,2,39679,2,0,0,4,0,4,1,1,Cross intersection,3,070,Arterial Other
T20140013528,2014-06-27,16:45:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),2,272736,3,0,0,1,3,4,2,5,Not at intersection,3,080,Freeway
T20140013228,2014-06-27,11:50:00,8,No collision and no object struck,6,Friday,151,OUT OF CONTROL (OVERTAKING),1,272508,3,0,1,0,2,3,1,5,Not at intersection,2,060,Arterial Other
T20140013336,2014-06-27,01:00:00,4,Collision with a fixed object,5,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,46782,1,0,0,1,0,1,1,4,Multiple intersection,3,080,
T20140013354,2014-06-27,10:15:00,8,No collision and no object struck,6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,356189,1,0,1,0,0,1,2,5,Not at intersection,2,100,
T20140013358,2014-06-27,18:10:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,275714,2,0,1,0,1,2,1,5,Not at intersection,2,080,Arterial Highway
T20140013187,2014-06-27,00:15:00,2,Struck Pedestrian,6,Friday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,5,272230,1,0,0,1,4,5,1,5,Not at intersection,3,080,Arterial Highway
T20140013189,2014-06-27,01:10:00,8,No collision and no object struck,5,Friday,182,OFF CARRIAGEWAY ON LEFT BEND,5,16919,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20140013212,2014-06-27,11:15:00,2,Struck Pedestrian,6,Friday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,52122,1,0,1,1,2,4,1,3,Y intersection,2,050,Arterial Other
T20140013213,2014-06-27,07:45:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,35560,2,0,1,0,1,2,1,1,Cross intersection,2,080,Arterial Highway
T20140013217,2014-06-27,08:50:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,38505,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20140013219,2014-06-27,13:25:00,1,Collision with vehicle,6,Friday,116,LEFT NEAR (INTERSECTIONS ONLY),1,274343,2,0,0,1,1,2,1,1,Cross intersection,3,999,Local Road
T20140013222,2014-06-27,08:10:00,4,Collision with a fixed object,6,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,52398,1,0,0,1,0,1,1,2,T intersection,3,060,Freeway
T20140013556,2014-06-27,17:40:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),2,44977,2,0,0,2,3,5,1,2,T intersection,3,060,Arterial Other
T20140013223,2014-06-27,11:50:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,272727,3,0,0,1,4,5,1,5,Not at intersection,3,060,
T20140013224,2014-06-27,10:30:00,6,Vehicle overturned (no collision),6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,274597,1,0,1,0,0,1,1,5,Not at intersection,2,110,Freeway
T20140014244,2014-06-27,08:45:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,57732,2,0,0,1,1,2,1,2,T intersection,3,090,Arterial Highway
T20140013422,2014-06-27,13:10:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,40484,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20140013423,2014-06-27,18:00:00,1,Collision with vehicle,6,Friday,132,RIGHT REAR.,2,36411,2,0,0,1,2,3,2,2,T intersection,3,060,Arterial Other
T20140013233,2014-06-27,14:00:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,273146,1,0,0,2,0,2,1,5,Not at intersection,3,050,Local Road
