ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20180014529,2018-08-02,12:20:00,2,Struck Pedestrian,4,Thursday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,803374,1,0,0,1,1,2,1,5,Not at intersection,3,888,Local Road
T20180014531,2018-08-02,16:45:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,109,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20180014723,2018-08-02,15:40:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,341633,2,0,0,1,1,2,2,5,Not at intersection,3,100,Arterial Highway
T20180014533,2018-08-02,15:45:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,337281,5,0,1,2,2,5,1,5,Not at intersection,2,100,Freeway
T20180014487,2018-08-02,07:00:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,51308,2,0,1,0,1,2,1,1,Cross intersection,2,100,Arterial Other
T20180014561,2018-08-02,18:25:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,59326,2,0,1,0,1,2,1,1,Cross intersection,2,050,Local Road
T20180014500,2018-08-02,09:00:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,337274,2,0,1,0,2,3,1,2,T intersection,2,060,Arterial Other
T20180014553,2018-08-02,21:45:00,4,Collision with a fixed object,5,Thursday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,9,337694,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20180014551,2018-08-02,18:20:00,2,Struck Pedestrian,5,Thursday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,5,335945,1,0,1,0,1,2,1,5,Not at intersection,2,060,Local Road
T20180014521,2018-08-02,12:38:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,47360,2,0,2,0,1,3,1,2,T intersection,2,060,Arterial Other
T20180014519,2018-08-02,14:50:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,58044,2,0,1,0,1,2,1,2,T intersection,2,080,Arterial Highway
T20180017348,2018-08-02,02:24:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,336592,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Highway
T20180014477,2018-08-02,06:50:00,2,Struck Pedestrian,5,Thursday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,2,29639,1,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20180014513,2018-08-02,08:45:00,1,Collision with vehicle,5,Thursday,131,LEFT REAR,1,35466,3,0,0,2,2,4,2,1,Cross intersection,3,060,Arterial Other
T20180014512,2018-08-02,08:55:00,2,Struck Pedestrian,5,Thursday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,335937,1,0,1,0,1,2,1,2,T intersection,2,040,Local Road
T20180014492,2018-08-02,09:40:00,4,Collision with a fixed object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,335933,1,0,1,1,0,2,1,5,Not at intersection,2,080,Arterial Highway
T20180014509,2018-08-02,09:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,61133,3,0,2,0,2,4,1,2,T intersection,2,070,Arterial Other
T20180014508,2018-08-02,08:43:00,1,Collision with vehicle,5,Thursday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,337276,2,0,0,2,1,3,1,5,Not at intersection,3,100,Arterial Other
T20180014536,2018-08-02,17:20:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,39253,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20180014511,2018-08-02,12:30:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,280034,2,0,1,0,1,2,1,5,Not at intersection,2,080,Arterial Highway
T20180014501,2018-08-02,11:45:00,1,Collision with vehicle,5,Thursday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,36267,2,0,0,1,1,2,1,1,Cross intersection,3,040,Local Road
T20180014534,2018-08-02,16:25:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,335943,3,0,0,2,2,4,1,5,Not at intersection,3,080,Arterial Highway
T20180014567,2018-08-03,08:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,49274,3,0,1,1,5,7,1,1,Cross intersection,2,060,Arterial Other
T20180014566,2018-08-03,08:30:00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),1,335949,2,0,0,1,1,2,1,2,T intersection,3,050,Local Road
T20180014856,2018-08-03,17:17:00,1,Collision with vehicle,6,Friday,112,LEFT FAR (INTERSECTIONS ONLY),3,40134,2,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20180021316,2018-08-03,18:45:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,339653,4,0,0,1,3,4,1,5,Not at intersection,3,060,Arterial Other
T20190016673,2018-08-03,17:45:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),2,586174,2,0,0,1,1,2,2,2,T intersection,3,050,Local Road
T20180014597,2018-08-03,17:05:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,43917,3,0,1,0,5,6,1,1,Cross intersection,2,080,
T20180014599,2018-08-03,17:50:00,2,Struck Pedestrian,6,Friday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,41977,1,0,0,1,1,2,1,1,Cross intersection,3,070,Arterial Highway
T20180014600,2018-08-03,18:10:00,1,Collision with vehicle,5,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,36698,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20180014594,2018-08-03,16:50:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,44681,1,0,1,3,0,4,1,2,T intersection,2,060,Arterial Highway
T20180014601,2018-08-03,16:49:00,1,Collision with vehicle,6,Friday,136,RIGHT TURN SIDESWIPE,1,358982,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20180014602,2018-08-03,16:48:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,2,617,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20180014605,2018-08-03,18:35:00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),3,45509,2,0,0,1,1,2,1,2,T intersection,3,999,Local Road
T20180014593,2018-08-03,16:30:00,2,Struck Pedestrian,6,Friday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,45181,1,0,0,1,1,2,2,1,Cross intersection,3,050,Arterial Highway
T20180014592,2018-08-03,15:14:00,1,Collision with vehicle,6,Friday,131,LEFT REAR,1,337285,2,0,1,0,2,3,1,5,Not at intersection,2,060,Local Road
T20180014589,2018-08-03,14:05:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,337466,1,0,1,0,0,1,1,5,Not at intersection,2,040,Local Road
T20180014587,2018-08-03,14:35:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,335958,3,0,0,1,4,5,1,5,Not at intersection,3,040,Arterial Highway
T20180014580,2018-08-03,11:30:00,1,Collision with vehicle,6,Friday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,70945,2,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20180014658,2018-08-03,19:15:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,45035,3,0,0,1,3,4,1,2,T intersection,3,060,Arterial Other
T20180014578,2018-08-03,09:20:00,1,Collision with vehicle,6,Friday,112,LEFT FAR (INTERSECTIONS ONLY),1,335952,2,0,1,0,1,2,1,2,T intersection,2,070,Arterial Other
T20180014609,2018-08-03,20:31:00,6,Vehicle overturned (no collision),6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),3,41535,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20180014618,2018-08-03,19:30:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,3,36354,2,0,1,1,1,3,1,2,T intersection,2,060,
T20180015679,2018-08-03,14:00:00,7,Fall from or in moving vehicle,6,Friday,190,FELL IN/FROM VEHICLE,1,336141,1,0,1,1,0,2,2,5,Not at intersection,2,080,Arterial Highway
T20180014620,2018-08-03,19:41:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,337289,2,0,2,0,1,3,1,5,Not at intersection,2,060,Arterial Highway
T20180014622,2018-08-03,16:20:00,1,Collision with vehicle,6,Friday,149,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,1,359778,3,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20180014571,2018-08-03,08:34:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,337756,1,0,0,2,0,2,1,5,Not at intersection,3,999,Local Road
T20180014569,2018-08-03,10:00:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,43693,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20180014568,2018-08-03,08:43:00,1,Collision with vehicle,6,Friday,129,OTHER OPPOSING MANOEUVRES NOT INCLUDED IN DCAs 120-125.,1,36324,2,0,0,1,1,2,1,2,T intersection,3,050,Arterial Other
T20180014596,2018-08-03,10:10:00,1,Collision with vehicle,6,Friday,140,U TURN,1,65993,2,0,0,1,2,3,1,2,T intersection,3,070,Arterial Highway
T20180016279,2018-08-04,21:30:00,5,collision with some other object,7,Saturday,191,LOAD OR MISSILE STRUCK VEHICLE,3,336904,1,0,1,0,0,1,2,2,T intersection,2,050,Local Road
T20180014643,2018-08-04,10:06:00,1,Collision with vehicle,6,Saturday,142,LEAVING PARKING,1,337291,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20180014647,2018-08-04,00:50:00,4,Collision with a fixed object,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,337057,1,1,0,3,0,4,1,5,Not at intersection,1,080,Local Road
T20180014651,2018-08-04,10:45:00,2,Struck Pedestrian,7,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,41798,1,0,1,0,1,2,1,2,T intersection,2,050,
T20180016158,2018-08-04,11:30:00,8,No collision and no object struck,7,Saturday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,338057,1,0,1,0,0,1,2,5,Not at intersection,2,030,Local Road
T20180015903,2018-08-04,11:00:00,1,Collision with vehicle,6,Saturday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,336176,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Highway
T20180014654,2018-08-04,11:40:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,337295,3,0,1,0,2,3,1,5,Not at intersection,2,070,Arterial Highway
T20180014637,2018-08-04,09:45:00,1,Collision with vehicle,7,Saturday,119,OTHER ADJACENT (INTERSECTIONS ONLY),1,37805,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20180014657,2018-08-04,13:00:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,336845,2,0,1,0,2,3,1,5,Not at intersection,2,070,Arterial Highway
T20180014666,2018-08-04,14:31:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,35500,2,0,1,0,1,2,1,1,Cross intersection,2,050,Arterial Highway
T20180016082,2018-08-04,18:00:00,8,No collision and no object struck,7,Saturday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,2,36592,2,0,0,1,0,1,2,2,T intersection,3,050,Arterial Other
T20180014639,2018-08-04,09:30:00,1,Collision with vehicle,7,Saturday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,335956,2,0,0,1,1,2,1,5,Not at intersection,3,999,Local Road
T20180014861,2018-08-04,09:00:00,1,Collision with vehicle,7,Saturday,131,LEFT REAR,1,35331,2,0,0,1,2,3,2,1,Cross intersection,3,080,Arterial Highway
T20180014749,2018-08-04,23:30:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),3,36189,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20180014669,2018-08-04,16:25:00,4,Collision with a fixed object,7,Saturday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,344454,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20180014683,2018-08-04,23:50:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,3,37668,2,0,1,1,2,4,1,2,T intersection,2,060,Arterial Other
T20180014682,2018-08-04,20:43:00,4,Collision with a fixed object,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,336846,1,0,1,0,0,1,1,2,T intersection,2,040,Local Road
T20180014681,2018-08-04,22:45:00,1,Collision with vehicle,6,Saturday,121,RIGHT THROUGH,3,617,2,0,0,1,3,4,1,1,Cross intersection,3,060,Arterial Other
T20180014638,2018-08-04,09:24:00,2,Struck Pedestrian,7,Saturday,106,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,1,37559,1,0,1,0,1,2,1,1,Cross intersection,2,060,Local Road
T20180014680,2018-08-04,19:15:00,1,Collision with vehicle,7,Saturday,111,RIGHT FAR (INTERSECTIONS ONLY),3,65746,2,1,0,1,0,2,1,2,T intersection,1,070,Arterial Other
T20180014678,2018-08-04,18:05:00,1,Collision with vehicle,6,Saturday,120,HEAD ON (NOT OVERTAKING),5,336855,2,0,0,1,1,2,1,5,Not at intersection,3,080,
T20180014677,2018-08-04,10:45:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,337301,2,0,0,1,1,2,2,4,Multiple intersection,3,999,Arterial Other
T20180014675,2018-08-04,19:25:00,1,Collision with vehicle,7,Saturday,134,LANE CHANGE RIGHT (NOT OVERTAKING),3,337298,2,0,0,2,1,3,1,5,Not at intersection,3,060,Arterial Other
T20180014674,2018-08-04,18:25:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,336842,1,0,0,1,1,2,1,5,Not at intersection,3,080,Arterial Highway
T20180014670,2018-08-04,18:23:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),3,337287,2,0,0,1,6,7,1,5,Not at intersection,3,080,Freeway
T20180014631,2018-08-04,05:00:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),3,337059,2,1,1,0,0,2,1,5,Not at intersection,1,100,Freeway
T20180014728,2018-08-05,18:20:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,600634,1,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20180014726,2018-08-05,18:00:00,1,Collision with vehicle,1,Sunday,140,U TURN,2,337307,3,0,1,1,1,3,1,5,Not at intersection,2,060,Local Road
T20180014711,2018-08-05,16:00:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,70611,1,0,0,1,0,1,2,1,Cross intersection,3,999,Arterial Highway
T20180014704,2018-08-05,12:40:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,46047,2,0,1,0,3,4,1,2,T intersection,2,050,Local Road
T20180014703,2018-08-05,13:10:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,139975,4,0,1,0,7,8,1,5,Not at intersection,2,999,Freeway
T20180014721,2018-08-05,17:30:00,2,Struck Pedestrian,1,Sunday,194,PARKED CAR RUN AWAY,1,335967,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20180014763,2018-08-05,11:00:00,6,Vehicle overturned (no collision),0,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,347002,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20180014684,2018-08-05,02:00:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,339536,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20180014692,2018-08-05,09:29:00,1,Collision with vehicle,1,Sunday,116,LEFT NEAR (INTERSECTIONS ONLY),1,29549,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20180014696,2018-08-05,11:40:00,2,Struck Pedestrian,1,Sunday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,339019,1,0,0,2,0,2,1,5,Not at intersection,3,060,Arterial Other
T20180014697,2018-08-05,12:10:00,2,Struck Pedestrian,1,Sunday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,222041,1,0,0,1,1,2,1,2,T intersection,3,060,Freeway
T20180014700,2018-08-05,07:50:00,4,Collision with a fixed object,1,Sunday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,345489,1,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20180014701,2018-08-05,13:30:00,1,Collision with vehicle,1,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,52541,2,0,0,1,3,4,1,1,Cross intersection,3,080,Local Road
T20180014724,2018-08-05,16:43:00,1,Collision with vehicle,1,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,38709,2,0,1,0,3,4,1,1,Cross intersection,2,060,Arterial Other
T20180014722,2018-08-05,15:46:00,1,Collision with vehicle,1,Sunday,132,RIGHT REAR.,1,339045,2,0,2,0,1,3,1,2,T intersection,2,060,
T20180014720,2018-08-05,14:30:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,239572,2,0,0,1,1,2,1,5,Not at intersection,3,060,
T20180014719,2018-08-05,17:29:00,1,Collision with vehicle,0,Sunday,130,REAR END(VEHICLES IN SAME LANE),2,337297,3,0,2,0,2,4,1,5,Not at intersection,2,070,Arterial Highway
T20180014712,2018-08-05,14:55:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,46573,2,0,0,2,0,2,1,2,T intersection,3,060,Arterial Other
T20180014738,2018-08-05,23:50:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,335961,1,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20180014734,2018-08-05,03:30:00,1,Collision with vehicle,1,Sunday,120,HEAD ON (NOT OVERTAKING),3,112890,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20180014746,2018-08-06,08:50:00,2,Struck Pedestrian,1,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,335963,1,0,0,1,3,4,1,5,Not at intersection,3,050,Local Road
T20180014796,2018-08-06,16:00:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),1,359777,2,0,1,0,1,2,1,2,T intersection,2,060,Local Road
T20180015768,2018-08-06,15:30:00,1,Collision with vehicle,2,Monday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,339527,2,0,0,1,1,2,2,5,Not at intersection,3,060,
T20180014820,2018-08-06,13:10:00,1,Collision with vehicle,2,Monday,112,LEFT FAR (INTERSECTIONS ONLY),1,55636,2,0,1,0,1,2,1,2,T intersection,2,060,
T20180014757,2018-08-06,09:10:00,4,Collision with a fixed object,1,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,335965,1,0,0,2,0,2,1,5,Not at intersection,3,110,
T20180014764,2018-08-06,09:30:00,4,Collision with a fixed object,2,Monday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,335976,1,0,1,0,0,1,1,5,Not at intersection,2,999,Arterial Other
T20180014758,2018-08-06,09:00:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,337304,3,0,0,1,2,3,1,5,Not at intersection,3,060,Local Road
T20180014785,2018-08-06,16:42:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,234609,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20180014860,2018-08-06,22:17:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,5,359779,1,0,1,0,2,3,2,5,Not at intersection,2,999,
T20180014774,2018-08-06,15:40:00,1,Collision with vehicle,2,Monday,189,OTHER ACCIDENTS ON CURVE NOT INCLUDED IN DCAs 180-184,1,335974,2,0,0,1,3,4,1,5,Not at intersection,3,060,Arterial Other
T20180014788,2018-08-06,18:29:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,3,48757,2,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20180014791,2018-08-06,20:10:00,1,Collision with vehicle,2,Monday,116,LEFT NEAR (INTERSECTIONS ONLY),3,355448,2,0,1,1,2,4,1,1,Cross intersection,2,060,Arterial Highway
T20180014779,2018-08-06,17:25:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,65026,1,0,1,0,0,1,1,2,T intersection,2,060,Arterial Other
T20180014797,2018-08-06,15:20:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,337308,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20180014794,2018-08-06,19:40:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,3,10857,2,0,0,1,1,2,1,5,Not at intersection,3,060,
T20180014795,2018-08-06,15:50:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,36648,2,0,2,2,1,5,1,1,Cross intersection,2,100,
T20190011340,2018-08-06,06:00:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),2,346520,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Other
T20180014804,2018-08-06,22:55:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,335969,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20180015554,2018-08-06,09:00:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,336116,1,0,0,1,0,1,2,2,T intersection,3,040,Local Road
T20180014759,2018-08-06,07:10:00,8,No collision and no object struck,2,Monday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,63024,2,0,0,1,0,1,2,2,T intersection,3,050,Arterial Other
T20180014772,2018-08-06,13:20:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,49910,1,0,1,1,0,2,1,2,T intersection,2,070,Arterial Highway
T20180014778,2018-08-06,15:00:00,1,Collision with vehicle,1,Monday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,36742,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20180014775,2018-08-06,15:15:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,40727,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20180014754,2018-08-06,10:50:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,38322,2,0,0,1,1,2,1,2,T intersection,3,080,Arterial Other
T20180014752,2018-08-06,06:50:00,1,Collision with vehicle,2,Monday,132,RIGHT REAR.,1,40438,3,0,1,0,2,3,1,2,T intersection,2,060,Arterial Highway
T20180014751,2018-08-06,08:15:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,53254,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Other
T20180014917,2018-08-06,12:45:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,38888,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20180014761,2018-08-06,12:55:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,42658,3,0,0,1,2,3,1,1,Cross intersection,3,080,Arterial Highway
T20180014750,2018-08-06,09:11:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,60272,2,0,0,1,1,2,1,2,T intersection,3,050,Arterial Other
T20180014747,2018-08-06,07:14:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,337302,4,0,2,1,1,4,1,5,Not at intersection,2,060,Arterial Highway
T20180014742,2018-08-06,07:30:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,54553,2,0,1,0,1,2,1,1,Cross intersection,2,070,Arterial Highway
T20180014739,2018-08-06,00:10:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,3,234609,2,0,0,2,1,3,1,1,Cross intersection,3,060,Arterial Highway
T20180014840,2018-08-06,16:15:00,4,Collision with a fixed object,1,Monday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,335986,1,0,0,1,0,1,1,5,Not at intersection,3,080,
T20180014853,2018-08-07,08:02:00,1,Collision with vehicle,3,Tuesday,111,RIGHT FAR (INTERSECTIONS ONLY),1,36374,2,0,0,2,1,3,1,2,T intersection,3,060,Arterial Other
T20180014849,2018-08-07,10:35:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,38064,3,0,0,1,3,4,1,1,Cross intersection,3,060,Arterial Other
T20180014831,2018-08-07,08:52:00,1,Collision with vehicle,3,Tuesday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,337314,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20180014829,2018-08-07,09:00:00,4,Collision with a fixed object,2,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,336851,1,0,1,0,0,1,1,5,Not at intersection,2,040,Local Road
T20180014875,2018-08-07,17:47:00,1,Collision with vehicle,2,Tuesday,120,HEAD ON (NOT OVERTAKING),5,360030,2,0,2,1,0,3,1,5,Not at intersection,2,080,Arterial Highway
T20180015454,2018-08-07,07:30:00,8,No collision and no object struck,3,Tuesday,194,PARKED CAR RUN AWAY,2,336091,1,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20180015542,2018-08-07,12:00:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,38796,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
