ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20210013835,2021-06-17,14:00:00,1,Collision with vehicle,4,Thursday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,687049,2,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Other
T20210013309,2021-06-17,15:30:00,2,Struck Pedestrian,4,Thursday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,730298,1,0,0,1,1,2,1,5,Not at intersection,3,040,Local Road
T20210013254,2021-06-17,07:20:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,46964,2,0,1,0,1,2,1,1,Cross intersection,2,040,Local Road
T20210013249,2021-06-17,00:45:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,691675,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20210013327,2021-06-17,11:42:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),9,129499,3,0,0,2,2,4,1,5,Not at intersection,3,060,Arterial Highway
T20210013326,2021-06-17,23:02:00,1,Collision with vehicle,5,Thursday,145,REVERSING IN STREAM OF TRAFFIC,3,696374,3,0,0,1,2,3,1,2,T intersection,3,080,Arterial Other
T20210013318,2021-06-17,09:25:00,1,Collision with vehicle,4,Thursday,120,HEAD ON (NOT OVERTAKING),9,686086,2,0,0,2,0,2,2,5,Not at intersection,3,050,Local Road
T20210013314,2021-06-17,19:35:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,35531,2,0,1,0,2,3,1,1,Cross intersection,2,080,Arterial Other
T20210013311,2021-06-17,19:20:00,1,Collision with vehicle,5,Thursday,135,LANE CHANGE LEFT (NOT OVERTAKING),3,39930,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20210015699,2021-06-17,09:47:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,36519,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Other
T20210013310,2021-06-17,19:37:00,1,Collision with vehicle,4,Thursday,121,RIGHT THROUGH,3,51141,2,0,1,1,0,2,1,2,T intersection,2,060,Arterial Highway
T20210013302,2021-06-17,16:40:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,57540,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20210013294,2021-06-17,15:09:00,2,Struck Pedestrian,5,Thursday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,689321,1,0,1,0,1,2,1,5,Not at intersection,2,070,Arterial Highway
T20210013407,2021-06-17,17:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),5,687767,3,0,0,1,2,3,1,5,Not at intersection,3,999,Freeway
T20210021557,2021-06-17,15:49:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,39749,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20210013255,2021-06-17,07:56:00,1,Collision with vehicle,5,Thursday,131,LEFT REAR,1,685881,2,0,1,1,0,2,1,2,T intersection,2,060,Arterial Other
T20210013347,2021-06-17,16:00:00,2,Struck Pedestrian,5,Thursday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,1,687669,1,0,1,0,0,1,2,5,Not at intersection,2,050,Local Road
T20210013912,2021-06-17,17:50:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),3,730729,3,0,0,2,3,5,1,5,Not at intersection,3,080,Arterial Other
T20210013454,2021-06-18,18:00:00,1,Collision with vehicle,6,Friday,143,ENTERING PARKING,3,686089,2,0,1,2,2,5,1,5,Not at intersection,2,050,Local Road
T20210015584,2021-06-18,16:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,688069,2,0,0,1,1,2,1,5,Not at intersection,3,060,
T20210013761,2021-06-18,06:45:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),3,693364,4,0,0,1,2,3,2,5,Not at intersection,3,100,Freeway
T20210013401,2021-06-18,19:09:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),3,778440,3,0,0,4,0,4,1,5,Not at intersection,3,080,Arterial Highway
T20210014869,2021-06-18,16:00:00,1,Collision with vehicle,6,Friday,146,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,9,687267,2,0,0,1,2,3,2,5,Not at intersection,3,999,Local Road
T20210013629,2021-06-18,17:50:00,2,Struck Pedestrian,5,Friday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,2,695048,1,0,0,2,1,3,2,5,Not at intersection,3,060,Local Road
T20210013404,2021-06-18,21:50:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),3,306384,2,0,0,4,0,4,1,2,T intersection,3,080,
T20210013334,2021-06-18,05:26:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,781161,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20210013378,2021-06-18,17:00:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,686087,2,0,0,1,1,2,1,5,Not at intersection,3,080,Arterial Highway
T20210013336,2021-06-18,05:55:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),5,762851,2,0,1,0,1,2,1,5,Not at intersection,2,080,Arterial Highway
T20210013509,2021-06-18,21:30:00,1,Collision with vehicle,5,Friday,120,HEAD ON (NOT OVERTAKING),5,688428,2,0,0,2,0,2,1,5,Not at intersection,3,100,Arterial Highway
T20210014892,2021-06-18,12:14:00,1,Collision with vehicle,5,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,38548,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20210013338,2021-06-18,08:20:00,4,Collision with a fixed object,6,Friday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,686872,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20210013374,2021-06-18,14:35:00,4,Collision with a fixed object,6,Friday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,692267,1,0,0,1,0,1,1,1,Cross intersection,3,080,Arterial Other
T20210013381,2021-06-18,17:25:00,1,Collision with vehicle,6,Friday,116,LEFT NEAR (INTERSECTIONS ONLY),3,29939,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20210013409,2021-06-18,22:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,139782,2,0,0,1,1,2,1,5,Not at intersection,3,040,Freeway
T20210014227,2021-06-18,18:02:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,686868,3,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Highway
T20210013390,2021-06-18,17:25:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),2,691713,3,0,0,1,2,3,1,5,Not at intersection,3,080,Arterial Highway
T20210013672,2021-06-18,07:50:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),2,686157,2,0,0,1,1,2,2,5,Not at intersection,3,100,
T20210013394,2021-06-18,20:24:00,1,Collision with vehicle,6,Friday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,3,226,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20210013405,2021-06-18,15:14:00,1,Collision with vehicle,6,Friday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,686088,2,0,0,1,1,2,1,5,Not at intersection,3,050,Arterial Other
T20210013695,2021-06-18,07:30:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,6,687372,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20210016052,2021-06-18,17:30:00,5,collision with some other object,6,Friday,198,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,1,688544,1,0,0,1,1,2,2,5,Not at intersection,3,080,Local Road
T20210013691,2021-06-18,06:55:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,2,230257,2,0,0,1,1,2,2,2,T intersection,3,050,Local Road
T20210014736,2021-06-18,21:15:00,1,Collision with vehicle,6,Friday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),3,687798,2,0,0,1,1,2,1,5,Not at intersection,3,080,Freeway
T20210013403,2021-06-18,21:50:00,4,Collision with a fixed object,5,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,685888,1,0,0,1,0,1,1,2,T intersection,3,060,Local Road
T20210013396,2021-06-18,18:37:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,685947,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20210013389,2021-06-18,19:00:00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),5,322961,2,0,0,1,0,1,1,2,T intersection,3,100,Arterial Other
T20210014390,2021-06-18,17:30:00,1,Collision with vehicle,6,Friday,132,RIGHT REAR.,9,686585,2,0,0,1,1,2,2,1,Cross intersection,3,999,Arterial Other
T20210014174,2021-06-18,12:30:00,1,Collision with vehicle,5,Friday,144,PARKED VEHICLES ONLY,1,687195,2,0,0,1,1,2,2,5,Not at intersection,3,999,
T20210013356,2021-06-18,12:00:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,29790,2,0,0,1,1,2,1,1,Cross intersection,3,070,
T20220004530,2021-06-18,18:00:00,8,No collision and no object struck,6,Friday,170,OFF CARRIAGEWAY TO LEFT,2,705659,1,0,0,1,0,1,2,5,Not at intersection,3,100,Local Road
T20210013357,2021-06-18,12:00:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),1,49685,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20210013729,2021-06-18,19:00:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,3,776889,2,0,0,2,1,3,1,5,Not at intersection,3,050,Local Road
T20210021026,2021-06-18,17:20:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),5,697934,2,0,0,1,1,2,1,5,Not at intersection,3,100,Freeway
T20210013387,2021-06-18,18:15:00,1,Collision with vehicle,6,Friday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,686869,2,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20210013361,2021-06-18,12:25:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),1,41036,3,0,3,0,1,4,1,2,T intersection,2,060,Arterial Other
T20210013386,2021-06-18,17:15:00,1,Collision with vehicle,6,Friday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,3,686101,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20210013682,2021-06-18,07:55:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,690726,3,0,0,1,2,3,2,5,Not at intersection,3,100,Freeway
T20210013363,2021-06-18,08:15:00,1,Collision with vehicle,5,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,358520,2,0,0,2,0,2,1,2,T intersection,3,100,Arterial Other
T20210013365,2021-06-18,10:30:00,1,Collision with vehicle,5,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),1,55754,2,0,0,1,2,3,1,1,Cross intersection,3,050,Local Road
T20210013406,2021-06-18,21:00:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,3,686099,1,0,0,2,1,3,1,5,Not at intersection,3,050,Local Road
T20210013426,2021-06-18,08:30:00,2,Struck Pedestrian,5,Friday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,9,688510,1,0,0,1,0,1,2,5,Not at intersection,3,060,Local Road
T20210013926,2021-06-18,09:50:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,686355,2,0,1,1,0,2,1,2,T intersection,2,050,Local Road
T20210014509,2021-06-18,08:50:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,36659,2,0,0,1,1,2,2,1,Cross intersection,3,050,Local Road
T20210013340,2021-06-18,09:12:00,6,Vehicle overturned (no collision),6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,37774,1,0,1,0,0,1,1,1,Cross intersection,2,060,Arterial Other
T20210013819,2021-06-18,15:10:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),9,321379,2,0,0,1,1,2,2,1,Cross intersection,3,070,Arterial Other
T20210014562,2021-06-18,17:20:00,1,Collision with vehicle,5,Friday,140,U TURN,3,781164,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20210013385,2021-06-18,17:44:00,1,Collision with vehicle,6,Friday,132,RIGHT REAR.,3,691116,2,0,0,2,1,3,1,2,T intersection,3,060,Arterial Other
T20210013339,2021-06-18,06:50:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,3,43608,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Other
T20210013418,2021-06-18,10:40:00,1,Collision with vehicle,5,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,41964,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Highway
T20210013399,2021-06-18,18:37:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,690833,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20210013592,2021-06-18,17:12:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),6,686881,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20210013349,2021-06-18,08:47:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),1,686626,2,0,1,1,1,3,1,5,Not at intersection,2,080,Arterial Other
T20210013351,2021-06-18,07:30:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,35320,2,0,1,1,2,4,1,1,Cross intersection,2,070,Arterial Highway
T20210013332,2021-06-18,04:09:00,4,Collision with a fixed object,5,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,730299,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20210015478,2021-06-18,16:10:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),2,689744,2,0,0,3,0,3,1,5,Not at intersection,3,060,Local Road
T20210013379,2021-06-18,15:01:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,686243,2,0,1,0,1,2,1,5,Not at intersection,2,040,Local Road
T20210013475,2021-06-19,18:40:00,2,Struck Pedestrian,7,Saturday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,5,687907,1,0,1,0,1,2,1,5,Not at intersection,2,050,Arterial Highway
T20210013476,2021-06-19,19:49:00,2,Struck Pedestrian,7,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,685927,1,1,0,0,1,2,1,1,Cross intersection,1,060,Arterial Highway
T20210013433,2021-06-19,12:00:00,1,Collision with vehicle,6,Saturday,121,RIGHT THROUGH,1,38461,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20210013477,2021-06-19,22:50:00,5,collision with some other object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,687385,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20210013478,2021-06-19,22:00:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,3,29397,2,0,1,0,2,3,1,1,Cross intersection,2,060,Arterial Other
T20210013423,2021-06-19,07:50:00,4,Collision with a fixed object,6,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,686097,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20210013420,2021-06-19,07:50:00,1,Collision with vehicle,6,Saturday,169,OTHER ON PATH,1,781169,3,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20210013449,2021-06-19,13:25:00,4,Collision with a fixed object,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,686018,1,1,1,0,0,2,1,5,Not at intersection,1,080,Arterial Highway
T20210013452,2021-06-19,15:31:00,1,Collision with vehicle,7,Saturday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,73149,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20210013457,2021-06-19,09:30:00,6,Vehicle overturned (no collision),7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,685999,1,0,0,1,0,1,2,2,T intersection,3,060,
T20210013459,2021-06-19,17:35:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),3,686090,3,0,0,1,3,4,1,5,Not at intersection,3,080,Arterial Highway
T20210013462,2021-06-19,14:02:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,705934,1,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20210013416,2021-06-19,05:40:00,1,Collision with vehicle,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,695053,2,0,0,2,0,2,1,5,Not at intersection,3,100,Freeway
T20210013413,2021-06-19,03:05:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,688956,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20210013412,2021-06-19,02:00:00,6,Vehicle overturned (no collision),7,Saturday,182,OFF CARRIAGEWAY ON LEFT BEND,5,691714,1,0,1,1,0,2,1,5,Not at intersection,2,060,Local Road
T20210015283,2021-06-19,10:30:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,708097,2,0,0,1,0,1,2,1,Cross intersection,3,070,Arterial Highway
T20210017179,2021-06-19,17:15:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,2,306459,2,0,0,1,2,3,2,4,Multiple intersection,3,080,Freeway
T20210015511,2021-06-19,13:00:00,8,No collision and no object struck,7,Saturday,172,OFF CARRIAGEWAY TO RIGHT,1,688116,1,0,0,1,0,1,2,5,Not at intersection,3,999,
T20210013481,2021-06-19,04:00:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),3,686776,2,0,0,1,3,4,1,5,Not at intersection,3,040,Freeway
T20210014462,2021-06-19,19:50:00,1,Collision with vehicle,7,Saturday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,687383,2,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20210013753,2021-06-19,15:59:00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,29366,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20210013463,2021-06-19,17:25:00,4,Collision with a fixed object,6,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,691548,1,0,0,1,0,1,1,5,Not at intersection,3,080,
T20210013545,2021-06-19,21:00:00,1,Collision with vehicle,6,Saturday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),6,686093,2,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20210013764,2021-06-19,14:45:00,1,Collision with vehicle,7,Saturday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,686424,2,0,1,0,0,1,2,5,Not at intersection,2,060,Arterial Other
T20210013465,2021-06-19,20:10:00,2,Struck Pedestrian,7,Saturday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,36037,1,0,1,1,0,2,1,1,Cross intersection,2,060,Local Road
T20210013635,2021-06-19,20:10:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),6,694999,3,0,0,1,4,5,2,5,Not at intersection,3,060,Arterial Other
T20210013515,2021-06-19,12:30:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,689912,3,0,1,0,2,3,2,5,Not at intersection,2,100,Freeway
T20210013647,2021-06-19,10:30:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,690144,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Highway
T20210016361,2021-06-19,13:00:00,5,collision with some other object,7,Saturday,166,STRUCK OBJECT ON CARRIAGEWAY,1,781167,1,0,0,1,0,1,2,5,Not at intersection,3,080,Local Road
T20210017224,2021-06-19,05:20:00,6,Vehicle overturned (no collision),7,Saturday,182,OFF CARRIAGEWAY ON LEFT BEND,5,702642,1,0,0,1,1,2,2,5,Not at intersection,3,100,Arterial Other
T20210013624,2021-06-19,14:20:00,2,Struck Pedestrian,6,Saturday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,689911,2,0,1,0,2,3,2,5,Not at intersection,2,050,Local Road
T20210015306,2021-06-19,16:30:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,700946,3,0,0,1,1,2,2,2,T intersection,3,060,Arterial Highway
T20210015903,2021-06-19,00:25:00,4,Collision with a fixed object,6,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,688338,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20210013946,2021-06-19,22:30:00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL,5,686956,1,0,1,0,0,1,2,5,Not at intersection,2,100,
T20210013827,2021-06-19,18:15:00,2,Struck Pedestrian,7,Saturday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,5,690631,1,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Other
T20210015347,2021-06-19,05:49:00,2,Struck Pedestrian,6,Saturday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,2,693246,1,0,0,1,1,2,1,5,Not at intersection,3,060,
T20210013960,2021-06-19,17:21:00,6,Vehicle overturned (no collision),7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),2,40035,1,0,1,0,0,1,2,2,T intersection,2,060,Arterial Other
T20210013961,2021-06-19,13:30:00,8,No collision and no object struck,7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,690716,1,0,1,0,0,1,2,2,T intersection,2,030,Local Road
T20210013484,2021-06-19,22:45:00,8,No collision and no object struck,7,Saturday,170,OFF CARRIAGEWAY TO LEFT,3,693429,1,0,0,1,0,1,1,5,Not at intersection,3,080,Arterial Other
T20210013471,2021-06-19,20:45:00,1,Collision with vehicle,6,Saturday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,686775,2,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20210013474,2021-06-19,21:45:00,4,Collision with a fixed object,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,692872,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20210013442,2021-06-19,12:50:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,230007,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20210013441,2021-06-19,13:01:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,695122,2,0,0,1,1,2,1,5,Not at intersection,3,080,Freeway
T20210013436,2021-06-19,10:30:00,1,Collision with vehicle,6,Saturday,111,RIGHT FAR (INTERSECTIONS ONLY),1,45524,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20210013435,2021-06-19,12:12:00,1,Collision with vehicle,7,Saturday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,29412,2,0,0,1,1,2,1,2,T intersection,3,070,Arterial Other
T20210013495,2021-06-20,10:35:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,690453,1,0,1,0,0,1,1,2,T intersection,2,080,Arterial Highway
T20210013759,2021-06-20,14:25:00,1,Collision with vehicle,1,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,44260,2,0,0,1,1,2,2,1,Cross intersection,3,999,Arterial Other
T20210013863,2021-06-20,11:30:00,1,Collision with vehicle,0,Sunday,121,RIGHT THROUGH,1,687390,2,0,0,2,0,2,2,2,T intersection,3,999,Local Road
T20210013524,2021-06-20,17:40:00,2,Struck Pedestrian,0,Sunday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,686092,1,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20210013517,2021-06-20,14:25:00,1,Collision with vehicle,0,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,784519,2,0,1,0,0,1,1,2,T intersection,2,060,Local Road
T20210013551,2021-06-20,19:30:00,1,Collision with vehicle,1,Sunday,120,HEAD ON (NOT OVERTAKING),3,691184,4,0,0,1,2,3,1,2,T intersection,3,999,Arterial Other
T20210013511,2021-06-20,14:15:00,1,Collision with vehicle,0,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,65831,2,0,0,1,1,2,2,1,Cross intersection,3,040,Arterial Other
T20210013541,2021-06-20,23:00:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,3,232152,2,0,1,0,1,2,1,1,Cross intersection,2,080,
T20210016864,2021-06-20,15:00:00,1,Collision with vehicle,0,Sunday,121,RIGHT THROUGH,1,51561,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Highway
T20210013510,2021-06-20,14:00:00,1,Collision with vehicle,1,Sunday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,686212,2,0,0,2,0,2,1,5,Not at intersection,3,070,
T20210013913,2021-06-20,14:24:00,1,Collision with vehicle,1,Sunday,131,LEFT REAR,1,45179,2,0,0,1,1,2,2,1,Cross intersection,3,040,Local Road
T20210015973,2021-06-20,09:00:00,2,Struck Pedestrian,1,Sunday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,1,688559,1,0,1,0,0,1,2,6,Dead end,2,050,Local Road
T20210013480,2021-06-20,00:30:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,688901,2,0,1,0,0,1,1,5,Not at intersection,2,040,Local Road
T20210013540,2021-06-20,22:50:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,691968,2,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
